Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Urban NAME_9367_H28 VPC,Cosmetics,Plastic,No,Contains aluminium and adhesives,5.621180923740313,162,27.78859422197948,Low,Use bioplastic or glass packaging
Prime NAME_9368_JVK OQ0,Daily-use,Paper,Yes,Contains organic cotton and adhesives,0.7403628360633606,45,87.78228092890421,High,Use recycled paper packaging
Craft NAME_9369_GQK 9TW,Food,Bamboo,Yes,Contains aluminium and starch base,0.4081284278683166,32,97.64142875666838,High,Use bamboo-based sustainable design
Mini NAME_9370_C6N R7K,Food,Glass,Yes,Contains aluminium and starch base,0.844776136695034,62,89.05595514057555,High,Encourage glass refill systems
Smart NAME_9371_G1D SDQ,Electronics,Bamboo,Yes,Contains steel and starch base,0.5166682431700895,28,97.67489388937337,High,Use bamboo-based sustainable design
Craft NAME_9372_V2M ED7,Food,Metal,Yes,Contains hemp and eco resin,2.230729938045912,92,80.11959408176142,High,Switch to stainless steel components
Lite NAME_9373_PCB CBK,Furniture,Bioplastic Wrap,Yes,Contains bamboo and starch base,2.1582550760901604,74,87.65228599059238,High,Use recycled wood shelf
Renew NAME_9374_SQJ EOV,Food,Glass,Yes,Contains bioplastic and minor additives,1.4974016861642914,64,89.24214179152555,High,Encourage glass refill systems
Renew NAME_9375_FDO FEL,Daily-use,Bamboo,Yes,Contains hemp and eco resin,0.2267881363783994,28,96.25844758612504,High,Use bamboo-based sustainable design
Renew NAME_9376_8B0 WA7,Cosmetics,Glass,Yes,Contains bioplastic and binders,1.2339547714769838,60,88.42891331592641,High,Encourage glass refill systems
Green NAME_9377_PCV 70W,Electronics,Metal,Yes,Contains aluminium and eco resin,1.6623835067887418,109,80.18716006389373,High,Switch to stainless steel components
Renew NAME_9378_PQG 2UZ,Cosmetics,Glass,Yes,Contains hemp and colorants,0.8137937071913104,64,84.70801905743141,High,Encourage glass refill systems
Lite NAME_9379_3WK 53Q,Daily-use,Metal,Yes,Contains organic cotton and starch base,1.8605282870413964,103,77.60940967450819,High,Switch to stainless steel components
Green NAME_9380_2UX J13,Electronics,Rubber,No,Contains aluminium and starch base,3.898569112536774,139,32.45097475790959,Low,Replace with natural rubber
Lite NAME_9381_6WM S07,Food,Fabric,Yes,Contains organic cotton and minor additives,2.353850615718295,120,79.50065112737224,High,Use organic cotton or hemp fabrics
Eco NAME_9382_ZR3 MRY,Food,Plastic,No,Contains organic cotton and binders,5.977936937848116,186,24.49589466094776,Low,Use bioplastic or glass packaging
Craft NAME_9383_8VA Y2A,Food,Glass,Yes,Contains bioplastic and starch base,1.1881365878908343,62,86.48825238277725,High,Encourage glass refill systems
Eco NAME_9384_RW0 0S0,Electronics,Plastic,No,Contains hemp and adhesives,6.284106362476309,175,25.734419499407988,Low,Use bioplastic or glass packaging
Craft NAME_9385_CC2 VTR,Cosmetics,Rubber,No,Contains glass and binders,4.291747442459313,154,35.7828712974421,Low,Replace with natural rubber
Eco NAME_9386_NTB RSH,Food,Paper,Yes,Contains bioplastic and starch base,0.7306760676170191,49,89.1399299439151,High,Use recycled paper packaging
Eco NAME_9387_Y3V MAN,Cosmetics,Bamboo,Yes,Contains recycled wood and starch base,0.5767549133035952,29,94.01000307879268,High,Use bamboo-based sustainable design
Craft NAME_9388_CSF EH0,Food,Aluminum,Yes,Contains bioplastic and minor additives,8.863047826934196,191,57.54959553881714,Medium,Promote closed-loop aluminum recycling
Mini NAME_9389_ELM I4Z,Daily-use,Fabric,Yes,Contains hemp and eco resin,2.4661031167991343,116,81.63026745613286,High,Use organic cotton or hemp fabrics
Craft NAME_9390_ZG2 48V,Cosmetics,Plastic,No,Contains hemp and minor additives,5.568534028540074,189,24.30302665356315,Low,Use bioplastic or glass packaging
Mini NAME_9391_I4G KSV,Food,Paper,Yes,Contains glass and starch base,0.7055246485705811,45,90.30220124851576,High,Use recycled paper packaging
Lite NAME_9392_8C6 RTP,Electronics,Aluminum,Yes,Contains bioplastic and eco resin,9.28755110689231,203,55.82238311742618,Medium,Promote closed-loop aluminum recycling
Urban NAME_9393_SZB DHU,Daily-use,Rubber,No,Contains hemp and binders,4.047602861757712,149,31.639951741609018,Low,Replace with natural rubber
Urban NAME_9394_DAE DBR,Electronics,Aluminum,Yes,Contains organic cotton and colorants,8.784084475082215,195,55.50063676157136,Medium,Promote closed-loop aluminum recycling
Smart NAME_9395_FK5 MAU,Food,Rubber,No,Contains hemp and adhesives,3.8247410994432367,142,34.886750978929875,Low,Replace with natural rubber
Smart NAME_9396_C6N GQF,Furniture,Plastic Film,No,Contains aluminium and minor additives,4.89352416783108,194,45.25744879216704,Low,Use organic fabric sofa
Craft NAME_9397_U7Z 5H3,Daily-use,Bamboo,Yes,Contains recycled wood and starch base,0.1492590760919254,31,97.56632648875552,High,Use bamboo-based sustainable design
Urban NAME_9398_VOK XC6,Electronics,Glass,Yes,Contains recycled wood and eco resin,0.8355583171971639,65,87.69542252093,High,Encourage glass refill systems
Craft NAME_9399_DA0 KDI,Cosmetics,Metal,Yes,Contains glass and colorants,2.445303752684455,94,78.56433190740108,High,Switch to stainless steel components
Plus NAME_9400_1XL KX2,Electronics,Metal,Yes,Contains steel and binders,2.211688550670209,100,79.62738763962349,High,Switch to stainless steel components
Eco NAME_9401_NX9 ZJJ,Electronics,Aluminum,Yes,Contains recycled wood and minor additives,9.487932944633426,189,55.55813248015685,Medium,Promote closed-loop aluminum recycling
Prime NAME_9402_BGN BS1,Daily-use,Bamboo,Yes,Contains recycled wood and colorants,0.0678386899643895,27,96.33528758819244,High,Use bamboo-based sustainable design
Green NAME_9403_LHY Z56,Food,Paper,Yes,Contains recycled wood and colorants,0.3294280559928288,45,92.68019962427552,High,Use recycled paper packaging
Renew NAME_9404_YAE RHI,Food,Bioplastic,Yes,Contains organic cotton and colorants,0.7660810613856486,54,86.62533030373218,High,Adopt bioplastic materials
Green NAME_9405_VO7 E9H,Electronics,Bamboo,Yes,Contains bamboo and eco resin,0.6636803883726965,28,96.19727030138895,High,Use bamboo-based sustainable design
Smart NAME_9406_XQ0 0RY,Daily-use,Metal,Yes,Contains steel and eco resin,1.5000287624594058,106,78.42990034780966,High,Switch to stainless steel components
Craft NAME_9407_I3T XWI,Electronics,Bioplastic,Yes,Contains hemp and adhesives,0.8932453910798249,58,88.91537244066559,High,Adopt bioplastic materials
Eco NAME_9408_1XL BZT,Food,Aluminum,Yes,Contains hemp and starch base,8.65314599039004,202,56.93626774134678,Medium,Promote closed-loop aluminum recycling
Smart NAME_9409_63P ZTX,Electronics,Fabric,Yes,Contains organic cotton and eco resin,2.682861455949253,116,77.14206868063229,High,Use organic cotton or hemp fabrics
Urban NAME_9410_YWO D8I,Furniture,Recyclable Paper Wrap,Yes,Contains aluminium and eco resin,3.406215027136513,104,84.82715841745441,High,Use reclaimed wood table
Lite NAME_9411_I5M PQL,Food,Metal,Yes,Contains bamboo and adhesives,1.7870297541035642,101,83.33870248806885,High,Switch to stainless steel components
Craft NAME_9412_LM7 KX7,Cosmetics,Bioplastic,Yes,Contains bamboo and adhesives,0.6368922842720733,56,90.70072048497482,High,Adopt bioplastic materials
Renew NAME_9413_67K OI6,Electronics,Paper,Yes,Contains organic cotton and starch base,0.6647903470767538,45,93.42393246872932,High,Use recycled paper packaging
Smart NAME_9414_PDZ 991,Furniture,Plastic Film,No,Contains steel and adhesives,5.08037076329266,183,46.76538454883084,Low,Use organic fabric sofa
Renew NAME_9415_GL9 0VO,Food,Fabric,Yes,Contains hemp and binders,2.2495734818010744,125,80.16701572596523,High,Use organic cotton or hemp fabrics
Prime NAME_9416_DVT I6F,Daily-use,Paper,Yes,Contains recycled wood and colorants,0.5622086751667362,54,89.66640991102263,High,Use recycled paper packaging
Eco NAME_9417_TI4 OQJ,Daily-use,Aluminum,Yes,Contains hemp and eco resin,8.730835571643857,203,60.05574306711046,Medium,Promote closed-loop aluminum recycling
Lite NAME_9418_2Z7 B6J,Electronics,Bioplastic,Yes,Contains aluminium and adhesives,1.2343157220123724,62,86.89951167832379,High,Adopt bioplastic materials
Plus NAME_9419_4HO XEO,Food,Plastic,No,Contains steel and binders,5.841088057957835,176,25.84590487937953,Low,Use bioplastic or glass packaging
Craft NAME_9420_94Z LM6,Electronics,Paper,Yes,Contains hemp and binders,1.175517577661192,48,92.10326653976324,High,Use recycled paper packaging
Renew NAME_9421_LV1 PSO,Food,Fabric,Yes,Contains glass and adhesives,2.5523874300486264,123,78.47883833607034,High,Use organic cotton or hemp fabrics
Eco NAME_9422_PWG OHB,Cosmetics,Fabric,Yes,Contains steel and colorants,2.235147146988087,118,80.35162194597413,High,Use organic cotton or hemp fabrics
Plus NAME_9423_P5P W4Z,Furniture,Paper Wrap,Yes,Contains bamboo and binders,4.009951149408823,128,74.23892973439833,Medium,Use bamboo-based bed
Urban NAME_9424_AF7 64M,Electronics,Bamboo,Yes,Contains bioplastic and minor additives,0.372040425636111,30,92.66117600200454,High,Use bamboo-based sustainable design
Smart NAME_9425_JLY UFY,Daily-use,Aluminum,Yes,Contains glass and colorants,8.731157737468946,200,59.882316816072766,Medium,Promote closed-loop aluminum recycling
Mini NAME_9426_7AF 275,Cosmetics,Fabric,Yes,Contains glass and minor additives,2.270955523989224,128,79.66404597025047,High,Use organic cotton or hemp fabrics
Lite NAME_9427_RWR O0I,Food,Plastic,No,Contains recycled wood and minor additives,6.37960557810498,181,25.072898260406813,Low,Use bioplastic or glass packaging
Renew NAME_9428_NVU B3U,Furniture,Paper Wrap,Yes,Contains organic cotton and starch base,3.7241740375426096,129,74.61256263659249,Medium,Use bamboo-based bed
Lite NAME_9429_1V2 E45,Food,Metal,Yes,Contains aluminium and minor additives,1.6622182070256122,108,80.14840828111748,High,Switch to stainless steel components
Prime NAME_9430_7CI G64,Electronics,Paper,Yes,Contains organic cotton and adhesives,0.6358184625953364,53,93.43122405043906,High,Use recycled paper packaging
Eco NAME_9431_91F W2U,Cosmetics,Plastic,No,Contains bioplastic and eco resin,6.128438317591506,166,24.87304434010101,Low,Use bioplastic or glass packaging
Eco NAME_9432_CR3 BDH,Furniture,Cardboard,Yes,Contains bamboo and colorants,2.28594549851918,81,81.64998782790481,Medium,Use bamboo-based chair
Mini NAME_9433_NAC 0BN,Food,Paper,Yes,Contains aluminium and minor additives,0.8159393519966063,54,93.10370557097104,High,Use recycled paper packaging
Mini NAME_9434_RUQ 9PB,Electronics,Plastic,No,Contains glass and binders,6.202797645188185,180,25.17106070866212,Low,Use bioplastic or glass packaging
Urban NAME_9435_2WK 1YZ,Food,Plastic,No,Contains bioplastic and adhesives,5.657034618189906,162,28.010497341185907,Low,Use bioplastic or glass packaging
Smart NAME_9436_KX7 G7K,Food,Fabric,Yes,Contains aluminium and adhesives,2.904294322961885,130,75.8650927914092,High,Use organic cotton or hemp fabrics
Plus NAME_9437_7OH 38A,Electronics,Bioplastic,Yes,Contains bamboo and colorants,0.8488137235488677,56,90.18369571961952,High,Adopt bioplastic materials
Lite NAME_9438_TWH VC9,Furniture,Paper Wrap,Yes,Contains aluminium and adhesives,4.400612632804031,115,78.88990141591479,Medium,Use bamboo-based bed
Craft NAME_9439_MOM DSY,Food,Bioplastic,Yes,Contains aluminium and eco resin,1.255111152215641,64,88.55563905001361,High,Adopt bioplastic materials
Urban NAME_9440_R0O GPL,Food,Aluminum,Yes,Contains steel and adhesives,9.392433024032428,196,55.59014933756845,Medium,Promote closed-loop aluminum recycling
Urban NAME_9441_QXZ XI9,Food,Metal,Yes,Contains recycled wood and starch base,2.068844313680265,103,83.13369568980868,High,Switch to stainless steel components
Plus NAME_9442_LMD F8E,Food,Paper,Yes,Contains steel and adhesives,0.7487496035601874,51,90.9405078374522,High,Use recycled paper packaging
Craft NAME_9443_N6J L0U,Furniture,Cardboard,Yes,Contains organic cotton and eco resin,2.118297303785425,87,81.99803519798543,Medium,Use bamboo-based chair
Mini NAME_9444_1WH 92M,Food,Plastic,No,Contains bioplastic and adhesives,6.276228298548113,175,24.773677465542544,Low,Use bioplastic or glass packaging
Plus NAME_9445_OXH 9LG,Food,Rubber,No,Contains glass and adhesives,4.129726866933013,155,33.293321505400755,Low,Replace with natural rubber
Plus NAME_9446_17V GGE,Cosmetics,Glass,Yes,Contains aluminium and starch base,1.1936356694119614,59,84.98277440448304,High,Encourage glass refill systems
Plus NAME_9447_I1G CIC,Cosmetics,Bamboo,Yes,Contains bioplastic and minor additives,0.0411498548088616,29,95.47366406138605,High,Use bamboo-based sustainable design
Renew NAME_9448_MWD 6MT,Furniture,Cardboard,Yes,Contains bamboo and colorants,2.28594549851918,81,81.64998782790481,Medium,Use bamboo-based chair
Prime NAME_9449_IAL CSO,Daily-use,Metal,Yes,Contains steel and eco resin,1.5000287624594058,106,78.42990034780966,High,Switch to stainless steel components
Eco NAME_9450_E6B BU0,Furniture,Cardboard,Yes,Contains glass and colorants,2.988008654010273,87,80.89353822776846,Medium,Use bamboo-based chair
Eco NAME_9451_WSX ED9,Daily-use,Metal,Yes,Contains hemp and minor additives,2.369060291730864,94,80.07181841990368,High,Switch to stainless steel components
Plus NAME_9452_JOZ XU5,Food,Rubber,No,Contains bioplastic and binders,4.314731248633699,136,33.86769164543665,Low,Replace with natural rubber
Eco NAME_9453_UX5 8JN,Electronics,Bioplastic,Yes,Contains hemp and binders,0.8014765830908457,63,87.24218080131097,High,Adopt bioplastic materials
Plus NAME_9454_FXF ZO3,Electronics,Metal,Yes,Contains organic cotton and starch base,2.1745993379998163,93,83.23133966831307,High,Switch to stainless steel components
Prime NAME_9455_XI2 DHB,Electronics,Bioplastic,Yes,Contains organic cotton and starch base,0.5118837799998383,55,88.4326434196178,High,Adopt bioplastic materials
Craft NAME_9456_RGK IXB,Electronics,Plastic,No,Contains steel and eco resin,6.021041264796039,166,28.10060742081742,Low,Use bioplastic or glass packaging
Plus NAME_9457_14C KTX,Cosmetics,Aluminum,Yes,Contains bioplastic and adhesives,9.358171620187804,211,61.4768660348606,Medium,Promote closed-loop aluminum recycling
Green NAME_9458_A1V HJQ,Electronics,Metal,Yes,Contains recycled wood and minor additives,1.824939888469894,100,82.16488966729047,High,Switch to stainless steel components
Prime NAME_9459_KIH 0VP,Daily-use,Fabric,Yes,Contains recycled wood and binders,2.3364944115110515,116,79.83089311681208,High,Use organic cotton or hemp fabrics
Green NAME_9460_65X YP8,Electronics,Metal,Yes,Contains glass and eco resin,1.502571990117021,95,82.68540137322748,High,Switch to stainless steel components
Urban NAME_9461_1N9 MYY,Furniture,Plastic Film,No,Contains bamboo and minor additives,4.667728431072284,185,42.24081714245687,Low,Use organic fabric sofa
Urban NAME_9462_W07 8IJ,Furniture,Cardboard,Yes,Contains aluminium and colorants,2.401594339962503,75,81.17328432021233,Medium,Use bamboo-based chair
Prime NAME_9463_6CV 9M3,Daily-use,Rubber,No,Contains hemp and minor additives,3.5421920389971766,158,36.69823718816769,Low,Replace with natural rubber
Eco NAME_9464_6BZ MOD,Food,Metal,Yes,Contains bamboo and eco resin,2.1198304463142867,108,80.54125861844759,High,Switch to stainless steel components
Urban NAME_9465_N1U 7HQ,Daily-use,Bamboo,Yes,Contains recycled wood and colorants,0.6086544766394586,31,93.06116409566869,High,Use bamboo-based sustainable design
Renew NAME_9466_T1N LCQ,Food,Fabric,Yes,Contains recycled wood and adhesives,2.782228985323305,115,76.1180893908763,High,Use organic cotton or hemp fabrics
Green NAME_9467_YL9 TOT,Furniture,Cardboard,Yes,Contains recycled wood and colorants,2.633357622460609,78,79.05644893197346,Medium,Use bamboo-based chair
Lite NAME_9468_JXQ HRM,Electronics,Aluminum,Yes,Contains organic cotton and eco resin,9.335288769208908,198,60.45146510102692,Medium,Promote closed-loop aluminum recycling
Eco NAME_9469_0O2 WEH,Furniture,Plastic Film,No,Contains bamboo and colorants,4.987290757841976,212,46.63195761911605,Low,Use organic fabric sofa
Mini NAME_9470_11V R6D,Electronics,Aluminum,Yes,Contains recycled wood and adhesives,9.07409290595488,219,61.373970660997614,Medium,Promote closed-loop aluminum recycling
Mini NAME_9471_F42 KXD,Food,Fabric,Yes,Contains steel and adhesives,2.0526767651227087,126,79.79164757722224,High,Use organic cotton or hemp fabrics
Eco NAME_9472_PU1 0AH,Electronics,Glass,Yes,Contains glass and minor additives,1.3604099169399957,59,87.4247225903666,High,Encourage glass refill systems
Mini NAME_9473_QVT 0CM,Cosmetics,Rubber,No,Contains bioplastic and eco resin,3.592048210800708,138,33.1047313425846,Low,Replace with natural rubber
Renew NAME_9474_BUV I7C,Electronics,Metal,Yes,Contains hemp and colorants,2.4729247888233634,91,79.42797008206425,High,Switch to stainless steel components
Green NAME_9475_CY9 45C,Cosmetics,Glass,Yes,Contains hemp and starch base,1.376650017291876,59,87.52706958595543,High,Encourage glass refill systems
Smart NAME_9476_PRV PBD,Electronics,Bioplastic,Yes,Contains bamboo and minor additives,0.6053762730309715,55,88.2981256007128,High,Adopt bioplastic materials
Renew NAME_9477_D66 1AC,Electronics,Paper,Yes,Contains organic cotton and eco resin,0.822286967093321,49,90.74591851520816,High,Use recycled paper packaging
Plus NAME_9478_BV6 C4Z,Daily-use,Aluminum,Yes,Contains aluminium and starch base,8.757680024639512,214,55.679559719564025,Medium,Promote closed-loop aluminum recycling
Lite NAME_9479_JMI 9R8,Electronics,Bamboo,Yes,Contains aluminium and adhesives,0.2593414825037822,29,92.53664525400264,High,Use bamboo-based sustainable design
Craft NAME_9480_SHE JQQ,Cosmetics,Paper,Yes,Contains bamboo and starch base,0.4621462330663017,49,90.1939268349307,High,Use recycled paper packaging
Plus NAME_9481_QAJ D2E,Food,Plastic,No,Contains glass and minor additives,6.114943922418644,187,27.25794950717029,Low,Use bioplastic or glass packaging
Lite NAME_9482_8TT 4QZ,Electronics,Rubber,No,Contains steel and starch base,4.101802651061043,155,33.24616985773643,Low,Replace with natural rubber
Eco NAME_9483_E28 6V8,Electronics,Rubber,No,Contains recycled wood and colorants,4.010031544425639,144,31.56874934212622,Low,Replace with natural rubber
Green NAME_9484_51G 0VV,Food,Rubber,No,Contains recycled wood and colorants,4.4247553933626085,150,33.69135309943377,Low,Replace with natural rubber
Renew NAME_9485_DMH YQ9,Daily-use,Metal,Yes,Contains aluminium and minor additives,1.6129752679555502,91,83.29553241784643,High,Switch to stainless steel components
Prime NAME_9486_093 OUF,Food,Glass,Yes,Contains organic cotton and starch base,1.1581826653895146,58,89.96162492936685,High,Encourage glass refill systems
Mini NAME_9487_MY6 603,Electronics,Bamboo,Yes,Contains bamboo and colorants,0.7374749705038917,29,95.86818043226435,High,Use bamboo-based sustainable design
Renew NAME_9488_FR7 E1F,Electronics,Fabric,Yes,Contains bioplastic and binders,2.3429578703603617,118,81.03684454796318,High,Use organic cotton or hemp fabrics
Eco NAME_9489_MV5 46I,Furniture,Plastic Film,No,Contains aluminium and binders,5.2506885286387215,196,43.61785279041635,Low,Use organic fabric sofa
Mini NAME_9490_14X MUF,Cosmetics,Glass,Yes,Contains bamboo and minor additives,1.6442706665544766,59,88.5096412164326,High,Encourage glass refill systems
Green NAME_9491_CT4 E76,Furniture,Recyclable Paper Wrap,Yes,Contains steel and eco resin,2.582081468253349,102,86.99540450384535,High,Use reclaimed wood table
Green NAME_9492_ZBV 4T8,Food,Metal,Yes,Contains steel and minor additives,1.979826068807022,90,82.26147399462295,High,Switch to stainless steel components
Craft NAME_9493_2HH WM1,Daily-use,Bamboo,Yes,Contains steel and starch base,-0.0616564322932844,30,94.47604218630758,High,Use bamboo-based sustainable design
Renew NAME_9494_17Y 5JN,Food,Paper,Yes,Contains steel and adhesives,0.7487496035601874,51,90.9405078374522,High,Use recycled paper packaging
Eco NAME_9495_WGO PVE,Cosmetics,Glass,Yes,Contains hemp and colorants,0.8704808181024226,57,87.68697659714935,High,Encourage glass refill systems
Lite NAME_9496_1U7 LDD,Electronics,Paper,Yes,Contains organic cotton and eco resin,1.0326270066303578,50,91.85439749339206,High,Use recycled paper packaging
Craft NAME_9497_AQ3 444,Food,Glass,Yes,Contains glass and adhesives,1.4201892655228447,60,85.96687832726788,High,Encourage glass refill systems
Plus NAME_9498_56T IVP,Electronics,Plastic,No,Contains steel and adhesives,6.3079849832242685,184,24.758486554958537,Low,Use bioplastic or glass packaging
Eco NAME_9499_WUI 3Q1,Electronics,Metal,Yes,Contains organic cotton and minor additives,1.8788616728263725,105,80.51673069237502,High,Switch to stainless steel components
Lite NAME_9500_KAV 9YC,Food,Bioplastic,Yes,Contains steel and adhesives,1.4955117192772884,54,91.81950659101336,High,Adopt bioplastic materials
Urban NAME_9501_REX MQM,Daily-use,Bioplastic,Yes,Contains glass and binders,0.9027307492005784,55,89.15684623883989,High,Adopt bioplastic materials
Green NAME_9502_V29 MLB,Daily-use,Rubber,No,Contains organic cotton and binders,4.215696773291643,160,36.76823743839732,Low,Replace with natural rubber
Prime NAME_9503_38U OQS,Food,Fabric,Yes,Contains aluminium and eco resin,2.163905892417038,119,78.23625978877394,High,Use organic cotton or hemp fabrics
Plus NAME_9504_6A7 6SI,Electronics,Fabric,Yes,Contains aluminium and minor additives,2.000909474291296,117,77.46166040316373,High,Use organic cotton or hemp fabrics
Plus NAME_9505_TPI XJ9,Food,Fabric,Yes,Contains steel and binders,2.638628604627713,110,80.42173504503909,High,Use organic cotton or hemp fabrics
Renew NAME_9506_9U9 520,Daily-use,Plastic,No,Contains glass and starch base,6.396309329729182,194,23.4760797293952,Low,Use bioplastic or glass packaging
Green NAME_9507_HAI TX9,Food,Glass,Yes,Contains organic cotton and minor additives,1.6766351314751051,59,88.06505572249601,High,Encourage glass refill systems
Lite NAME_9508_ZQ5 PX3,Electronics,Bamboo,Yes,Contains aluminium and adhesives,0.2593414825037822,29,92.53664525400264,High,Use bamboo-based sustainable design
Prime NAME_9509_1NP LU5,Cosmetics,Bioplastic,Yes,Contains glass and eco resin,0.6679420512115261,58,90.81510820766796,High,Adopt bioplastic materials
Smart NAME_9510_A0P 46L,Electronics,Bamboo,Yes,Contains glass and eco resin,0.3957837514198585,32,97.72945764265516,High,Use bamboo-based sustainable design
Urban NAME_9511_FPY EUL,Electronics,Plastic,No,Contains bioplastic and adhesives,6.374745581111927,197,26.978310161692782,Low,Use bioplastic or glass packaging
Urban NAME_9512_MWC AD0,Food,Glass,Yes,Contains bioplastic and binders,1.587494646304045,59,86.62187313460306,High,Encourage glass refill systems
Prime NAME_9513_UG9 S6Q,Daily-use,Bioplastic,Yes,Contains hemp and starch base,1.0990719746325666,54,89.59776679968613,High,Adopt bioplastic materials
Urban NAME_9514_RNL QY9,Electronics,Bioplastic,Yes,Contains bioplastic and minor additives,1.203110632884366,64,90.81391229007706,High,Adopt bioplastic materials
Green NAME_9515_X3U JS9,Furniture,Cardboard,Yes,Contains aluminium and minor additives,2.325595666389699,84,83.03002439383467,Medium,Use bamboo-based chair
Renew NAME_9516_8J9 247,Daily-use,Bamboo,Yes,Contains steel and colorants,0.3134085322512663,30,97.24304101477114,High,Use bamboo-based sustainable design
Lite NAME_9517_USD 2EH,Electronics,Bioplastic,Yes,Contains organic cotton and adhesives,1.2696871013204225,54,88.37966354504891,High,Adopt bioplastic materials
Renew NAME_9518_3YG 321,Electronics,Glass,Yes,Contains aluminium and starch base,1.533050705046224,64,84.97678602890515,High,Encourage glass refill systems
Plus NAME_9519_ZSD PR6,Electronics,Metal,Yes,Contains hemp and colorants,1.597014078355515,100,81.84447511147964,High,Switch to stainless steel components
Urban NAME_9520_WTI LDP,Food,Metal,Yes,Contains aluminium and colorants,2.1025551278574457,102,82.93941653245611,High,Switch to stainless steel components
Renew NAME_9521_33Q CQJ,Electronics,Rubber,No,Contains hemp and minor additives,4.328984390260587,151,31.769568715270697,Low,Replace with natural rubber
Eco NAME_9522_W60 EQU,Electronics,Plastic,No,Contains organic cotton and starch base,5.613879810307435,173,24.487745933757097,Low,Use bioplastic or glass packaging
Eco NAME_9523_B59 T2S,Electronics,Metal,Yes,Contains organic cotton and minor additives,1.7474756028396312,101,82.47137433052562,High,Switch to stainless steel components
Green NAME_9524_XLE 3ON,Electronics,Metal,Yes,Contains recycled wood and starch base,2.356850039903398,105,78.00287223633711,High,Switch to stainless steel components
Urban NAME_9525_6PE UIQ,Electronics,Bioplastic,Yes,Contains recycled wood and eco resin,0.6009260725216362,64,87.58336023301754,High,Adopt bioplastic materials
Mini NAME_9526_Y7E ZR1,Electronics,Metal,Yes,Contains bioplastic and eco resin,1.952269511426699,109,79.47281159582354,High,Switch to stainless steel components
Prime NAME_9527_REN MV1,Electronics,Plastic,No,Contains bioplastic and minor additives,5.749169489948924,185,26.331011670684795,Low,Use bioplastic or glass packaging
Eco NAME_9528_XE4 2AM,Electronics,Rubber,No,Contains steel and eco resin,4.122763206894516,140,36.10515877970616,Low,Replace with natural rubber
Eco NAME_9529_6VU MX2,Furniture,Cardboard,Yes,Contains bamboo and eco resin,2.6371997098900977,79,81.81464567281378,Medium,Use bamboo-based chair
Prime NAME_9530_W2J BFR,Food,Bioplastic,Yes,Contains steel and binders,0.6866828816973012,56,90.53263200924572,High,Adopt bioplastic materials
Urban NAME_9531_J9S WDB,Furniture,Recyclable Paper Wrap,Yes,Contains bioplastic and adhesives,3.3698090462974384,107,84.53817417557856,High,Use reclaimed wood table
Craft NAME_9532_ST8 ZG6,Food,Paper,Yes,Contains steel and minor additives,0.4862431058780275,47,88.99971811381698,High,Use recycled paper packaging
Plus NAME_9533_L4F GI8,Food,Plastic,No,Contains recycled wood and eco resin,6.148564277909388,182,24.71083712314858,Low,Use bioplastic or glass packaging
Smart NAME_9534_CHT 53C,Cosmetics,Bioplastic,Yes,Contains recycled wood and adhesives,0.5070148686440598,57,89.42613440265315,High,Adopt bioplastic materials
Prime NAME_9535_HOV LUH,Food,Fabric,Yes,Contains aluminium and minor additives,2.0405675211759875,120,78.46763052207716,High,Use organic cotton or hemp fabrics
Lite NAME_9536_MJ7 98W,Cosmetics,Fabric,Yes,Contains bamboo and eco resin,2.7126018961807565,128,81.22477912118114,High,Use organic cotton or hemp fabrics
Smart NAME_9537_G3J 02T,Food,Glass,Yes,Contains organic cotton and adhesives,1.642922765629035,63,87.2310525517047,High,Encourage glass refill systems
Smart NAME_9538_DXO AGV,Electronics,Rubber,No,Contains hemp and starch base,3.664783285102616,137,31.632184156854706,Low,Replace with natural rubber
Craft NAME_9539_G8K VDN,Electronics,Fabric,Yes,Contains steel and binders,2.7081656398182554,109,81.43028279330271,High,Use organic cotton or hemp fabrics
Lite NAME_9540_ZAZ SIY,Electronics,Bioplastic,Yes,Contains bioplastic and starch base,0.7117020796704784,61,91.19098534279124,High,Adopt bioplastic materials
Eco NAME_9541_FSV CZO,Electronics,Bioplastic,Yes,Contains steel and colorants,1.2415839079943165,56,86.63962150704519,High,Adopt bioplastic materials
Lite NAME_9542_OXJ UY3,Food,Glass,Yes,Contains steel and starch base,1.0554228475400784,56,86.71485996809322,High,Encourage glass refill systems
Eco NAME_9543_B0F MY9,Cosmetics,Metal,Yes,Contains recycled wood and adhesives,1.6074002781824337,109,78.78261181871,High,Switch to stainless steel components
Renew NAME_9544_SAK EF8,Food,Bamboo,Yes,Contains hemp and binders,0.1074902988730787,31,95.12102515669116,High,Use bamboo-based sustainable design
Prime NAME_9545_M77 LJ6,Furniture,Cardboard,Yes,Contains recycled wood and eco resin,2.870395219990244,82,81.59262295791022,Medium,Use bamboo-based chair
Eco NAME_9546_DDI 3Z0,Electronics,Aluminum,Yes,Contains steel and binders,9.337347644578797,198,57.033050633154375,Medium,Promote closed-loop aluminum recycling
Craft NAME_9547_7UE ZMM,Daily-use,Aluminum,Yes,Contains bamboo and eco resin,8.967239687250222,195,57.5160378288704,Medium,Promote closed-loop aluminum recycling
